Count,Triplet,Word1,Word2,Word3,Word4,Word5,Word6,Word7,Word8,Word9,Word10
40,anp,landscape,manuscript,transcription,transport,relationship,transparent,companionship,transported,anticipation,transportation
40,bua,abundance,abundant,buffalo,brutal,boundary,habitual,burial,abundantly,bureau,vocabulary
40,ckl,quickly,acknowledge,reckless,thickly,acknowledgment,sickly,necklace,tackle,chuckle,crackling
40,ctb,comfortable,contributions,respectable,contributed,deductible,uncomfortable,comfortably,contribute,contribution,acceptable
40,ctm,excitement,custom,accustomed,contempt,victim,criticism,customs,countrymen,victims,costume
40,dcy,directly,discovery,distinctly,tendency,indirectly,delicacy,decidedly,democracy,audacity,delicately
40,dsh,distinguished,distinguish,discharge,dashed,childish,dishes,lordship,discharged,diminished,despatched
40,gau,gradually,gratitude,grateful,gracious,graceful,gratefully,grandeur,gradual,legislature,signature
40,geu,dangerous,genius,generous,grateful,gesture,genuine,graceful,gratefully,righteousness,genus
40,got,government,forgotten,throughout,growth,forgot,ignorant,ghost,generosity,grandmother,governments
40,hfl,faithful,chiefly,delightful,cheerful,youthful,frightful,thoughtful,cheerfully,faithfully,thankful
40,hgh,through,thought,though,although,thoughts,higher,highest,throughout,height,highly
40,iby,liberty,possibly,library,liability,possibility,responsibility,considerably,deliberately,invariably,terribly
40,ief,himself,itself,chief,relief,grief,belief,brief,chiefly,scientific,mischief
40,lsm,establishment,wholesome,blossoms,troublesome,blossom,accomplishment,accomplishments,lonesome,blacksmith,loathsome
40,mga,imagination,magazine,magistrate,imaginary,magistrates,imaginative,magazines,malignant,magical,magician
40,msu,measure,mysterious,measures,misfortune,measured,monstrous,moisture,composure,mischievous,masculine
40,oam,program,proclaimed,encouragement,ornament,proclamation,coachman,proclaim,concealment,ornamental,overcame
40,omb,comfortable,somebody,combined,combination,formidable,combat,uncomfortable,comfortably,sombre,abominable
40,ouu,throughout,doubtful,youthful,conspicuous,thoughtful,continuous,thoughtfully,mournful,courteous,contemptuous
40,owa,towards,forward,toward,somewhat,notwithstanding,software,outward,doorway,download,downstairs
40,pib,possible,impossible,possibly,applicable,possibility,responsibility,responsible,prohibition,profitable,possibilities
40,rfy,perfectly,carefully,gratefully,cheerfully,briefly,wonderfully,profoundly,respectfully,gratify,dreadfully
40,thm,themselves,enthusiasm,astonishment,establishment,attachment,theme,thumb,detachment,mathematics,rhythm
40,tpl,temple,temples,contemplation,contemplated,typical,tropical,temporal,contemplate,contemptible,temporarily
40,tuh,through,thought,though,truth,although,thoughts,touched,throughout,taught,distinguished
40,uff,sufficient,suffered,suffer,suffering,sufficiently,stuff,sufferings,buffalo,suffice,muffled
40,unp,unhappy,unexpected,unpleasant,unexpectedly,municipal,unimportant,unscrupulous,unhappiness,unpopular,unprecedented
40,unv,universal,universe,university,universally,uncovered,universities,unavoidable,uneven,unfavorable,unavailing
40,whl,while,whole,wholly,whilst,wheel,wheels,meanwhile,awhile,whistle,wholesome
39,avy,heavy,slavery,activity,cavalry,heavily,gravely,heavenly,comparatively,gravity,bravely
39,bbl,probably,probable,probability,abominable,improbable,indescribable,pebbles,rabble,objectionable,unbearable
39,bru,brought,abruptly,brush,background,brute,brutal,barbarous,brushed,abrupt,burgundy
39,buo,distribution,contributions,buffalo,contribution,buttons,redistribution,button,fabulous,bourgeois,retribution
39,ceb,considerable,celebrated,considerably,incredible,accessible,acceptable,perceptible,celebrate,contemptible,susceptible
39,cfo,comfort,confusion,comfortable,confession,confirmation,uncomfortable,confounded,henceforth,comfortably,confronted
39,cva,conversation,cavalry,civilization,cultivated,cultivation,conventional,covenant,chivalry,cultivate,civilisation
39,enb,reasonable,sensible,enabled,responsibility,responsible,enable,venerable,indispensable,unreasonable,reasonably
39,fcy,perfectly,fancy,sufficiently,satisfactory,faculty,fiercely,facility,factory,efficiency,infancy
39,grc,grace,ignorance,gracious,graceful,disgrace,agricultural,graces,agriculture,gratification,fragrance
39,hef,himself,herself,therefore,chief,chiefly,cheerful,thereof,mischief,handkerchief,chiefs
39,icb,applicable,incapable,incredible,practicable,inscribed,inexplicable,incomprehensible,indescribable,invincible,noticeable
39,imb,impossible,limbs,climbed,timber,innumerable,climbing,impossibility,improbable,incomprehensible,impenetrable
39,lom,welcome,development,seldom,gloomy,employment,gloom,platform,bloom,welcomed,wholesome
39,mru,numerous,mysterious,murmured,misfortune,temperature,murmur,marquis,marvelous,monstrous,mournful
39,nmy,enemy,namely,economy,indemnify,intimacy,contemporary,nominally,intimately,enmity,conformity
39,nqu,consequence,inquired,consequences,consequently,inquiry,conquered,inquire,inquiries,antiquity,tranquil
39,nrh,north,nevertheless,northern,monarch,handkerchief,neighborhood,unworthy,henceforth,northward,monarchy
39,opp,stopped,opportunity,opposite,dropped,opposition,opposed,opportunities,stopping,copper,dropping
39,pga,paragraph,paragraphs,program,photograph,pilgrimage,photographs,psychological,repugnance,prerogative,prodigal
39,phc,physical,physician,sympathetic,pathetic,philosophical,prophecy,perchance,geographical,physically,prophetic
39,qat,quarter,quality,acquaintance,quantity,acquainted,quarters,equivalent,quantities,equality,quaint
39,qet,question,quiet,questions,request,quietly,frequently,requirements,equipment,equivalent,frequent
39,quo,question,questions,quoted,questioned,quoth,liquor,quote,squadron,questioning,conqueror
39,rnh,french,strength,branches,furnished,branch,furnish,grandfather,fortnight,grandmother,strengthened
39,rtf,grateful,gratefully,artificial,frightful,gratified,respectful,fortified,respectfully,heretofore,gratification
39,rvy,previously,gravely,comparatively,gravity,survey,recovery,bravely,controversy,revolutionary,privately
39,sav,saved,slaves,slave,savage,slavery,salvation,representative,saving,savages,representatives
39,sdo,shadow,wisdom,consideration,seldom,shadows,considerations,ambassador,splendor,jurisdiction,shadowy
39,slc,silence,selected,simplicity,solicit,resemblance,selection,select,solicited,solicitation,insolence
39,slh,established,slight,slightly,slightest,establishment,establish,selfish,sunlight,slaughter,selfishness
39,srh,strength,straight,search,stretched,research,searched,stretch,searching,stretching,strengthened
39,stk,struck,mistake,strike,stock,stick,striking,mistaken,stroke,stake,strikes
39,tdt,introduction,student,tradition,students,attendant,attendants,contradiction,traditional,outdated,intermediate
39,tsh,established,distinguished,atmosphere,astonishment,establishment,establish,distinguish,threshold,astonishing,relationship
39,uau,unnatural,manufacture,supernatural,ungrateful,simultaneously,manufacturing,courageous,manufactured,bureau,unanimous
39,uim,requirements,equipment,punishment,enthusiasm,uniform,sublime,ultimate,ultimately,unlimited,nourishment
39,utv,cultivated,cultivation,executive,destructive,fugitive,productive,cultivate,suggestive,instructive,speculative
39,vso,conversation,provisions,vision,division,version,provision,visitor,visitors,conversion,divisions
39,vul,individual,valuable,individuals,previously,vulgar,obviously,vaguely,eventually,vigorously,vault
39,wst,worst,whilst,waste,western,notwithstanding,lowest,wasted,waist,widest,twisted
38,anf,painful,magnificent,grandfather,handkerchief,manifest,transfer,thankful,transferred,manifested,manufacture
38,bck,black,background,backs,block,brick,horseback,blocks,backed,backwards,bricks
38,blu,absolutely,absolute,blush,blushed,blushing,rebellious,bluff,blunder,blunt,fabulous
38,cvl,civil,cavalry,civilization,comparatively,civilized,exclusively,conventional,instinctively,chivalry,civilisation
38,dbt,doubt,distribute,distribution,distributed,distributing,doubtless,doubtful,undoubtedly,doubts,doubted
38,dcu,difficult,difficulties,discussion,discourse,ridiculous,delicious,discuss,document,documents,discussing
38,dpl,deeply,displayed,displaying,display,discipline,disciples,disposal,indispensable,displays,desperately
38,elp,development,helped,developed,helpless,telephone,helping,develop,envelope,telegraph,elephant
38,eop,people,development,developed,peoples,develop,envelope,relationship,fellowship,enveloped,developing
38,fiu,figure,difficult,faithful,figures,difficulties,failure,furniture,furious,fatigue,frightful
38,gca,significance,significant,agricultural,logical,insignificant,gratification,theological,geographical,magical,psychological
38,gll,generally,gradually,legally,gallant,originally,gladly,gratefully,gallery,regularly,thoughtfully
38,hab,habit,inhabitants,chamber,habits,fashionable,honorable,inhabited,harbor,chambers,habitual
38,iuu,ridiculous,picturesque,illustrious,virtuous,conspicuous,continuous,agricultural,agriculture,industrious,miraculous
38,lgl,legal,slightly,delightful,lightly,largely,legally,willingly,legislation,logical,legislature
38,llc,intellectual,collection,intelligence,collected,intellect,recollection,alliance,collect,recollect,excellence
38,lnl,melancholy,plainly,electronically,lonely,silently,colonel,willingly,violently,solemnly,pleasantly
38,moh,mother,mouth,months,month,atmosphere,smooth,monarch,moonlight,mothers,grandmother
38,ncb,incapable,transcribe,incredible,uncomfortable,inscribed,inexplicable,incomprehensible,indescribable,invincible,noticeable
38,ncm,announcement,income,incomplete,encouragement,uncomfortable,uncommon,commencement,encamped,concealment,advancement
38,ndm,kingdom,handsome,condemned,indemnify,fundamental,grandmother,condemn,condemnation,acknowledgment,random
38,noh,nothing,another,enough,north,northern,notwithstanding,neighborhood,unworthy,nowhere,grandmother
38,nsv,extensive,sensitive,offensive,expensive,instinctively,comprehensive,defensive,thanksgiving,instructive,pensive
38,peb,respectable,indispensable,superb,prescribed,proverb,perceptible,incomprehensible,impenetrable,pebbles,peaceable
38,phy,physical,sympathy,philosophy,physician,prophecy,physically,geography,psychology,biography,pathway
38,pnu,painful,pronounced,supernatural,painfully,expenditure,punctuation,pronounce,expenditures,plentiful,spontaneous
38,ppc,appearance,approach,approached,approaching,applicable,prospect,application,appreciate,appreciation,philosophical
38,rek,trademark,break,remarkable,remarked,breakfast,remark,breaking,remarks,reckon,creek
38,rew,threw,reward,interview,farewell,renewed,withdrew,review,shrewd,rewarded,renew
38,saf,satisfied,satisfaction,sacrifice,safety,staff,safely,satisfy,satisfactory,sacrifices,sacrificed
38,sgh,sight,strength,straight,sought,slight,distinguished,slightly,slightest,sighed,distinguish
38,sik,strike,stick,striking,sickness,sinking,dislike,strikes,sticks,shrink,asterisk
38,utm,custom,accustomed,utmost,autumn,customs,countrymen,customary,ultimate,ultimately,customers
37,afy,carefully,safety,safely,satisfy,satisfactory,gratefully,faithfully,beautifully,awfully,painfully
37,amm,amusement,amazement,maximum,ammunition,hammer,grammar,accomplishment,accommodation,amendment,accomplishments
37,blh,established,published,establishment,establish,blush,blushed,publish,blushing,establishing,abolished
37,cdo,condition,conditions,consideration,childhood,considerations,corridor,contradiction,accommodation,conductor,recommendation
37,cfu,carefully,careful,successful,confusion,cheerful,graceful,confused,peaceful,cheerfully,successfully
37,cmu,computer,community,communication,communicated,computers,communicate,communion,compound,communities,communications
37,cpy,copyright,company,completely,comply,copying,capacity,accompany,complying,comparatively,occupy
37,dsb,distribute,distribution,distributed,distributing,disturbed,describe,desirable,disagreeable,disturb,describes
37,edm,medium,freedom,seldom,bedroom,acknowledgment,amendment,redemption,bewilderment,redeem,memorandum
37,egu,religious,regular,delightful,leagues,regularly,irregular,league,regulations,legislature,regulating
37,ffa,affairs,official,affair,affectionate,officials,buffalo,affectionately,effectual,suffrage,affectation
37,fua,unfortunate,foundation,fortunate,funeral,fountain,unfortunately,fundamental,refusal,foundations,fortunately
37,gcl,graceful,agricultural,agriculture,logical,theological,geographical,gracefully,disgraceful,magical,psychological
37,ghy,mighty,highly,thoroughly,slightly,lightly,rightly,eighty,thoughtfully,haughty,tightly
37,hck,thick,check,shock,checked,horseback,shocked,checks,chicken,thickly,thickness
37,iba,inhabitants,library,deliberately,deliberate,disturbance,improbable,deliberation,indescribable,inhabitant,liberally
